dataset,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer
insurance,claritree,5,0.003,3,20,20,quantile,1.0,0.005878299731671123,1021030.8289067431,0.0070540763198372325,0.036818754266107694,1037391.763351413,4947056.441138531,1193342371.1055036,0.007956850785176259,0.44721359549995776,std
insurance,claritree,5,0.005,3,20,20,quantile,1.0,0.004074090714342036,563553.1744969058,0.006915633455643773,0.03651541335680633,1038839.8089284202,4835515.177761774,1208204173.0428786,0.00889488348612494,0.5477225575051662,std
insurance,claritree,5,0.008,3,20,20,quantile,1.0,0.006729712495409859,347629.41375183524,0.005131462948663148,0.042168063089618915,1090283.6845790034,5081546.710845484,1231760470.6770098,0.009498584395244779,0.5477225575051662,std
insurance,claritree,5,0.01,3,20,20,quantile,1.0,0.00934624772013168,1021231.5528862164,0.01013775413443483,0.03661321532577415,1747481.5205396116,4546395.018904519,1243415637.7055492,0.008030753915359559,0.5477225575051661,std
insurance,claritree,5,0.03,3,20,20,quantile,1.0,0.009458658536682743,1024463.9279499248,0.007373930704254489,0.03926789513542376,972708.9762542105,4844556.665278431,1534807994.6395533,0.007430799888199326,0.0,std
insurance,claritree,5,0.05,3,20,20,quantile,1.0,0.009458658536682743,1024463.9279499248,0.007373930704254489,0.03926789513542376,972708.9762542105,4844556.665278431,1961968367.0599182,0.0073748416777326955,0.0,std
insurance,claritree,5,0.08,3,20,20,quantile,1.0,0.008644813994015624,332742.5437805116,0.007678390931774627,0.032369660932994135,785401.7691877425,3050615.2471320424,2169792780.2437806,0.003439273878608811,0.0,std
insurance,claritree,5,0.1,3,20,20,quantile,1.0,0.008644813994015624,332742.5437805116,0.007678390931774627,0.032369660932994135,785401.7691877425,3050615.2471320424,2535525983.0101495,0.0035628974659826724,0.0,std
insurance,claritree,5,0.005,3,20,20,quantile,1.0,0.8369027378449936,23908270.314467017,0.8524090318506058,0.8357930258454547,21612848.443005845,23695188.518155627,28936289748.95515,0.26178297996520994,7.4,best_by_mean_val_r2
optical_net,claritree,5,0.0001,3,20,20,quantile,1.0,0.8080979769021654,0.007914786215568539,0.9220267038592469,0.8362482822103818,0.00324026652557982,0.00670950061843478,1.700027844989183,0.16861705780029293,32.0,mean
optical_net,claritree,5,0.0005,3,20,20,quantile,1.0,0.8083782482465424,0.00791688455569786,0.9228037892741969,0.8383981984422452,0.0032080584353650203,0.00663192066851918,1.9515290319085974,0.16649127006530756,32.0,mean
optical_net,claritree,5,0.001,3,20,20,quantile,1.0,0.8052719779531283,0.00804267504421156,0.9221595128217042,0.8228433902387827,0.00323471750697448,0.00725906712687132,2.2829175078098434,0.16536526679992672,31.2,mean
optical_net,claritree,5,0.003,3,20,20,quantile,1.0,0.8041536955534341,0.00808075585645548,0.9030701380784529,0.8278029831920799,0.0040243258356393195,0.0071750683576284405,3.3590968106102523,0.15969762802124018,21.2,mean
optical_net,claritree,5,0.005,3,20,20,quantile,1.0,0.7897478064494634,0.00869434838725136,0.8904414632698895,0.806838169587029,0.00454753197218848,0.00799544029726906,4.132543152259537,0.1559259414672851,17.6,mean
optical_net,claritree,5,0.008,3,20,20,quantile,1.0,0.7836611534585736,0.008942576879687799,0.8657950559996952,0.7828921462466554,0.005571495448920339,0.00897197152016606,5.150234197108904,0.15345740318298334,14.0,mean
optical_net,claritree,5,0.01,3,20,20,quantile,1.0,0.7718399064233669,0.00941023541173404,0.8509157294794505,0.7686183579174074,0.0061922873516478405,0.00953885631839326,5.711939916360524,0.15001902580261225,12.4,mean
optical_net,claritree,5,0.03,3,20,20,quantile,1.0,0.6884415801493191,0.01286396124259416,0.7487518787915066,0.6796106585505377,0.01042009136436948,0.012993906643315581,9.2624913433887,0.13095655441284176,6.4,mean
optical_net,claritree,5,0.05,3,20,20,quantile,1.0,0.6352096615076089,0.01504666466090456,0.660741536976356,0.6247941067373303,0.01406284169891502,0.015260455368804441,11.27101697231068,0.11247200965881343,4.0,mean
optical_net,claritree,5,0.08,3,20,20,quantile,1.0,0.5345967659597459,0.01920501608158488,0.5259961805031217,0.4845755026996971,0.01969637969735874,0.020968837918905282,13.586422041377824,0.10290203094482415,2.2,mean
optical_net,claritree,5,0.1,3,20,20,quantile,1.0,0.4891809869821662,0.02102530583276386,0.5084135553615121,0.48293693904706647,0.02037834062815614,0.02105342691911824,14.45402843264821,0.09713201522827146,2.0,mean
optical_net,claritree,5,0.0001,3,20,20,quantile,1.0,0.027097345197034457,0.0013056722663277761,0.005357130031677225,0.021899256602578868,0.00030738424845110416,0.0009632264408493331,0.1571019140236995,0.00448851438648187,0.0,std
optical_net,claritree,5,0.0005,3,20,20,quantile,1.0,0.03265106255261304,0.0015470613769620663,0.004555530665941056,0.019802809106511783,0.0002855070714979763,0.0009740280867326178,0.15576278554390618,0.006533620610165079,0.0,std
optical_net,claritree,5,0.001,3,20,20,quantile,1.0,0.03392157928580198,0.0014829354641823851,0.004634241612183731,0.020130125393588345,0.00028829013275546864,0.0009663091043025049,0.16663147974390471,0.006364730044926961,0.8366600265340751,std
optical_net,claritree,5,0.003,3,20,20,quantile,1.0,0.029499694046628878,0.0013216606626645672,0.00741168412174093,0.029582367752527813,0.00036038990688152384,0.002100969770889015,0.17631681322942397,0.005329690392648649,1.9235384061671343,std
optical_net,claritree,5,0.005,3,20,20,quantile,1.0,0.01854370668332723,0.001041454299106758,0.004140856606330809,0.04466704742601326,0.00026143233228764155,0.0023655065913957465,0.1728235423548501,0.004441343905947316,0.8944271909999162,std
optical_net,claritree,5,0.008,3,20,20,quantile,1.0,0.020836269887663548,0.0009878841821789038,0.008607709857283076,0.04642052007468826,0.0004555558441517941,0.0024169180856408196,0.22485923751687678,0.005930653957859679,1.414213562373095,std
optical_net,claritree,5,0.01,3,20,20,quantile,1.0,0.019006414531780615,0.0007993229020884657,0.011571963465958826,0.047468416561842065,0.000608624962184458,0.0023909716460337196,0.25095959810857194,0.005803611518733525,1.51657508881031,std
optical_net,claritree,5,0.03,3,20,20,quantile,1.0,0.014592680436800178,0.0007704078321238696,0.012540848242652591,0.06523700567912309,0.0005106255029982277,0.0017087518735815464,0.16694349790184498,0.010308983655472805,0.5477225575051661,std
optical_net,claritree,5,0.05,3,20,20,quantile,1.0,0.01668904862074704,0.000930147372376326,0.01714096254847042,0.06291588341391309,0.00047765329453832437,0.0016309726109065194,0.3006344262180373,0.00934864485266736,0.0,std
optical_net,claritree,5,0.08,3,20,20,quantile,1.0,0.04989947159502346,0.0021032773943023718,0.027960997897863396,0.0696981392789496,0.0017225583806437567,0.0012921578906614779,0.3106008987193039,0.006476171712379431,0.4472135954999579,std
optical_net,claritree,5,0.1,3,20,20,quantile,1.0,0.024388516041418083,0.000928468486636708,0.01961887310455619,0.06730018370632673,0.00036591371956372863,0.001409517993169011,0.2753829900742832,0.004404322029661817,0.0,std
optical_net,claritree,5,0.0005,3,20,20,quantile,1.0,0.8083782482465424,0.00791688455569786,0.9228037892741969,0.8383981984422452,0.0032080584353650203,0.00663192066851918,1.9515290319085974,0.16649127006530756,32.0,best_by_mean_val_r2
real_estate,claritree,5,0.0001,3,20,20,quantile,1.0,0.4767899274141774,96.21789365388672,0.8883650789558246,0.43018024726278536,20.491907131526258,96.03075818520139,6982.825864830741,0.13251872062683104,32.0,mean
real_estate,claritree,5,0.0005,3,20,20,quantile,1.0,0.4830145929868916,94.99979559325365,0.8871916251755481,0.42308174580042124,20.688723811561445,97.40787466736063,7818.00564002594,0.13210568428039549,31.6,mean
real_estate,claritree,5,0.001,3,20,20,quantile,1.0,0.4760010230398482,96.2924507679904,0.8888044409658822,0.39576821996642975,20.410719827267904,102.9727714900527,8667.283215863383,0.13162794113159176,31.2,mean
real_estate,claritree,5,0.003,3,20,20,quantile,1.0,0.45203033032228246,99.58666542977531,0.8776346240641482,0.4069924077921948,22.516717794207207,104.51585809821654,12144.890073118226,0.1299209117889404,25.6,mean
real_estate,claritree,5,0.005,3,20,20,quantile,1.0,0.40985907810300004,107.9052667665682,0.8557157102488372,0.09152882594807511,26.516928977299706,149.5650874788602,14761.988927594948,0.1269708156585693,19.6,mean
real_estate,claritree,5,0.008,3,20,20,quantile,1.0,0.4325265136630677,104.2067664458721,0.8209952308329758,0.09624122676729115,32.852558679122666,148.6421939659677,17834.755547765533,0.12340617179870603,14.2,mean
real_estate,claritree,5,0.01,3,20,20,quantile,1.0,0.45099602987756027,99.47179869339531,0.8052113961765903,0.040265276453268856,35.79389617932829,159.0593949689398,19435.83940711696,0.12079749107360835,12.4,mean
real_estate,claritree,5,0.03,3,20,20,quantile,1.0,0.39897822907725433,109.62671835193024,0.6769604442421644,0.40104709094310664,59.48054496604858,103.79857896655126,29621.828771760076,0.10260391235351558,5.4,mean
real_estate,claritree,5,0.05,3,20,20,quantile,1.0,0.36317890266675834,115.52794949578549,0.5950595798744807,0.5367176513810248,74.58695827439465,83.46267063678621,35132.88198003273,0.08872909545898436,3.4,mean
real_estate,claritree,5,0.08,3,20,20,quantile,1.0,0.5244654731302568,88.30315977603395,0.5559317470864575,0.4956287758664516,82.00621693003518,90.60166598396921,40832.1846166248,0.07376084327697749,2.8,mean
real_estate,claritree,5,0.1,3,20,20,quantile,1.0,0.492598212597387,93.6343922105427,0.5022668202165088,0.47158550465572907,91.9360992622908,95.1837738601889,43863.29292710322,0.06450409889221186,2.2,mean
real_estate,claritree,5,0.0001,3,20,20,quantile,1.0,0.10686807166742436,22.050631153167004,0.0181133168205742,0.38191602194110136,2.5847037480894546,43.68030655674574,853.8036876885142,0.0032472350846665652,0.0,std
real_estate,claritree,5,0.0005,3,20,20,quantile,1.0,0.08363826477824053,18.119545709892165,0.020952624348645615,0.3782623967137278,3.0108774498352058,43.2202630272024,951.8050541461977,0.003427651514799519,0.5477225575051662,std
real_estate,claritree,5,0.001,3,20,20,quantile,1.0,0.08363856407790206,17.970917193751113,0.017747783896770196,0.36709780845514206,2.496947976995956,43.08722807911813,731.3909121406263,0.0030515434825035084,0.8366600265340757,std
real_estate,claritree,5,0.003,3,20,20,quantile,1.0,0.0772468673864343,14.604438763565156,0.01269157642728799,0.24710477438734801,1.8060728503778418,36.998027327774736,446.4606907024182,0.0036854892232354233,1.51657508881031,std
real_estate,claritree,5,0.005,3,20,20,quantile,1.0,0.13730482031799693,25.23147828212416,0.021040611416797868,0.6687168974510312,3.030105855011271,80.70787131014063,704.5468156973773,0.004291852718708937,1.51657508881031,std
real_estate,claritree,5,0.008,3,20,20,quantile,1.0,0.1271106375061547,23.549583122580845,0.026740644043778485,0.6791530235428836,3.4141960551286847,83.06005927899939,570.0533581869328,0.0033732632505983373,1.4832396974191326,std
real_estate,claritree,5,0.01,3,20,20,quantile,1.0,0.18860517056160384,33.28772167376221,0.02055024126242903,0.6577900978072375,2.1133421701622526,77.94459186003937,621.2272816381093,0.0036804147560428346,0.8944271909999157,std
real_estate,claritree,5,0.03,3,20,20,quantile,1.0,0.19840495848648762,35.26607640860121,0.03450060021947917,0.3080115797670161,5.690170586268071,40.01837751057447,1409.4479191693015,0.008103567563920567,0.8944271909999159,std
real_estate,claritree,5,0.05,3,20,20,quantile,1.0,0.13522813588598243,26.259952032722904,0.03661132062855513,0.03917765614908523,6.157446420722,13.354883542769125,2020.2643954721848,0.004654481197038939,0.5477225575051661,std
real_estate,claritree,5,0.08,3,20,20,quantile,1.0,0.019691401619533314,6.028660137018784,0.0493678808219108,0.0773991202515587,10.771033748530083,16.58717872118221,2427.7027587927637,0.002617213650981508,0.44721359549995787,std
real_estate,claritree,5,0.1,3,20,20,quantile,1.0,0.01864631527237267,3.9826183594918008,0.048177831747003554,0.0560772837981313,11.08993832313837,16.121831768217497,2383.6861459478782,0.0011424360725021906,0.447213595499958,std
real_estate,claritree,5,0.08,3,20,20,quantile,1.0,0.5244654731302568,88.30315977603395,0.5559317470864575,0.4956287758664516,82.00621693003518,90.60166598396921,40832.1846166248,0.07376084327697749,2.8,best_by_mean_val_r2
servo,claritree,5,0.0001,3,20,20,quantile,1.0,0.5346593291950417,1.0700856635845468,0.615289407210818,0.4909789543330894,0.9237091014326781,1.0956249535443232,123.58468505472965,0.00086784362792964,5.4,mean
servo,claritree,5,0.0005,3,20,20,quantile,1.0,0.5359189178952644,1.0673251682501488,0.615231606452908,0.4910302779801077,0.9238371660201791,1.0955667372727884,124.23391636931069,0.0008531093597411599,5.0,mean
servo,claritree,5,0.001,3,20,20,quantile,1.0,0.5362670695323035,1.0662918917870319,0.6150850379671233,0.4819040895514298,0.9242310246149232,1.1062873887860771,125.01989042069427,0.00084786415100094,4.8,mean
servo,claritree,5,0.003,3,20,20,quantile,1.0,0.5335215412461017,1.073029678753126,0.6139525662491148,0.4760682131886821,0.9272742007591994,1.1131428681845803,128.07239635850175,0.00072479248046872,4.4,mean
servo,claritree,5,0.005,3,20,20,quantile,1.0,0.5295936867110338,1.0816100900298753,0.6105683937187446,0.46150861892201334,0.936005054047925,1.1383784808612416,130.30336747208258,0.00071778297424312,3.4,mean
servo,claritree,5,0.008,3,20,20,quantile,1.0,0.5315831844018022,1.0765316289408051,0.6060487671384001,0.46218801421241995,0.9454767214867547,1.1377022123590244,132.92421757338283,0.0006384849548339399,2.6,mean
servo,claritree,5,0.01,3,20,20,quantile,1.0,0.5348918710592319,1.0666537883585239,0.6060487671384001,0.46218801421241995,0.9454767214867547,1.1377022123590244,134.5752934407743,0.00061287879943844,2.6,mean
servo,claritree,5,0.03,3,20,20,quantile,1.0,0.5330858799024021,1.0732197010690308,0.6005928840392244,0.45988195436095464,0.9568032041137722,1.1455201357066458,149.23888857267798,0.00033349990844722,2.2,mean
servo,claritree,5,0.05,3,20,20,quantile,1.0,0.5476557008810231,1.038944940141136,0.5920142700123245,0.5159247399803509,0.9791853266825072,1.0547376068660843,163.01710328776682,0.00033102035522456,2.0,mean
servo,claritree,5,0.08,3,20,20,quantile,1.0,0.5470522540867329,1.0406167832555024,0.5920142700123245,0.5159247399803509,0.9791853266825072,1.0547376068660843,182.34223726593652,0.00033583641052242,2.0,mean
servo,claritree,5,0.1,3,20,20,quantile,1.0,0.5713080446686056,1.007008271939592,0.5920142700123245,0.5159247399803509,0.9791853266825072,1.0547376068660843,195.22565991804967,0.00033788681030268,2.0,mean
servo,claritree,5,0.0001,3,20,20,quantile,1.0,0.06874077057816927,0.08493380126726839,0.027180847042575087,0.19601466864312947,0.12028971338665989,0.5294911490388965,16.179522818051023,4.72315569634682e-05,0.5477225575051661,std
servo,claritree,5,0.0005,3,20,20,quantile,1.0,0.06888102582659042,0.08256508525776508,0.027211878314739008,0.19600480639065382,0.12026265772039277,0.5295633162698113,16.2565037702585,5.374803027658151e-05,0.0,std
servo,claritree,5,0.001,3,20,20,quantile,1.0,0.06929967081701735,0.08396213062149765,0.02722809559511784,0.1987180900722018,0.12073898828469855,0.518243926962538,16.332733313967196,2.7084077746426122e-05,0.44721359549995804,std
servo,claritree,5,0.003,3,20,20,quantile,1.0,0.06784850112459626,0.08574790479618265,0.02748514359105005,0.20152004084660008,0.12456798806667133,0.5114634249752246,16.531122698863502,4.2732498279339065e-05,1.3416407864998738,std
servo,claritree,5,0.005,3,20,20,quantile,1.0,0.06888801770913636,0.08426787339528687,0.026097179678540895,0.2007702370192422,0.12843480771653093,0.49619564827967605,16.271129806995983,7.518385391607767e-05,1.51657508881031,std
servo,claritree,5,0.008,3,20,20,quantile,1.0,0.0639533941265513,0.09146491702980855,0.029382703256087658,0.20182864185303342,0.12150588147537318,0.5029958646765822,16.081397628636257,4.8088796905378645e-05,0.5477225575051661,std
servo,claritree,5,0.01,3,20,20,quantile,1.0,0.06628014398206168,0.07960140186268594,0.029382703256087658,0.20182864185303342,0.12150588147537318,0.5029958646765822,16.035549984080163,2.3254429613477268e-05,0.5477225575051661,std
servo,claritree,5,0.03,3,20,20,quantile,1.0,0.06962032942751113,0.05919626585340835,0.03447242023664034,0.19972329644108372,0.11367187082242111,0.5098591395432585,17.102202531681804,1.8808188755276797e-05,0.447213595499958,std
servo,claritree,5,0.05,3,20,20,quantile,1.0,0.07273122229519621,0.03835391256198808,0.018951212789802583,0.10628797824248823,0.10976479609225528,0.4963296376549954,19.109444075376512,9.065551003070961e-06,0.0,std
servo,claritree,5,0.08,3,20,20,quantile,1.0,0.07242743864148446,0.039439490336812454,0.018951212789802583,0.10628797824248823,0.10976479609225528,0.4963296376549954,21.83801644208421,1.7837311131124007e-05,0.0,std
servo,claritree,5,0.1,3,20,20,quantile,1.0,0.020740785491836982,0.10686024508399629,0.018951212789802583,0.10628797824248823,0.10976479609225528,0.4963296376549954,23.662451456418914,2.0269365517926414e-05,0.0,std
