dataset,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_r2,test_r2,train_mse,test_mse,loss,train_time_s,n_leaves,outer,n_outer_merged,cost_complexity,ridge_penalty,lasso_penalty,pilot_grid_index,pilot_target_complexity,pilot_min_sample_leaf,pilot_min_sample_split,threshold_label
auction,claritree,4,0.0001,0.001,3,5,quantile,0.0,0.9022405890297686,10562790.975576758,0.9247925457640498,0.9079094927087048,8079226.837248546,9779746.909006894,14801048397.432724,0.41864213943481443,12.2,mean,5,,,,,,,,5
auction,claritree,4,0.0001,0.01,3,5,quantile,0.0,0.9005088643089463,10737408.86002573,0.913765720779282,0.9046537626902236,9271133.79691508,10112662.495991658,15826316791.71227,0.41872544288635255,11.0,mean,5,,,,,,,,5
auction,claritree,4,0.0001,0.1,3,5,quantile,0.0,0.8945124000621488,11386476.796176199,0.9040304536469689,0.8947655937845042,10319446.475371886,11135617.836035015,17655867164.631416,0.410966682434082,8.8,mean,5,,,,,,,,5
auction,claritree,4,0.0005,1e-05,3,5,quantile,0.0,0.9122211580205573,9442134.206393966,0.9314519043742708,0.9230137741880602,7367420.268377799,8152185.76897384,12903051788.909758,0.3615738391876221,9.4,mean,5,,,,,,,,5
auction,claritree,4,0.0005,0.0001,3,5,quantile,0.0,0.912076992543391,9464513.54120427,0.9313050385397987,0.9196888272135972,7383593.9704099875,8463223.03193901,13212381584.228758,0.3595556735992432,9.2,mean,5,,,,,,,,5
auction,claritree,4,0.0005,0.001,3,5,quantile,0.0,0.9044639654602549,10310654.528736886,0.9271605501842618,0.9092430301920391,7826853.090992505,9638778.03894167,15391152461.291332,0.3513521671295166,9.0,mean,5,,,,,,,,5
auction,claritree,4,0.0005,0.01,3,5,quantile,0.0,0.9003541809702081,10754013.290371591,0.9135099333527272,0.9043673664713362,9298407.631636217,10144698.377449077,16485045954.050589,0.34901757240295406,9.2,mean,5,,,,,,,,5
auction,claritree,4,0.0005,0.1,3,5,quantile,0.0,0.89467450860302,11370162.159657482,0.9040127698859504,0.8948656425338809,10321330.718287798,11124438.384326402,18266595496.491936,0.3427635669708252,8.6,mean,5,,,,,,,,5
auction,claritree,4,0.001,1e-05,3,5,quantile,0.0,0.9134772739720963,9312258.905191712,0.931536685888997,0.9197782823763191,7359216.02311443,8447525.413737621,13538472929.805195,0.3373080730438232,8.4,mean,5,,,,,,,,5
auction,claritree,4,0.001,0.0001,3,5,quantile,0.0,0.9117042841375248,9501788.425621597,0.9314983737803209,0.9199474066183088,7363334.326426345,8432680.135329174,13844098072.075855,0.3368619441986084,8.4,mean,5,,,,,,,,5
auction,claritree,4,0.001,0.001,3,5,quantile,0.0,0.9038858730533166,10364211.370399889,0.928324176131637,0.9134327568817511,7704559.473063046,9168775.848377943,16122252252.758053,0.34403052330017087,8.4,mean,5,,,,,,,,5
auction,claritree,4,0.001,0.01,3,5,quantile,0.0,0.9004507043028142,10743823.917715635,0.9135617114054984,0.9044501180207176,9292890.568324199,10135451.715637852,17247408086.808784,0.3398162841796875,9.0,mean,5,,,,,,,,5
auction,claritree,4,0.001,0.1,3,5,quantile,0.0,0.8947651449006422,11359919.676102856,0.9040127698859504,0.8948656425338809,10321330.718287798,11124438.384326402,19022283065.84814,0.34244437217712403,8.6,mean,5,,,,,,,,5
auction,claritree,4,0.003,1e-05,3,5,quantile,0.0,0.911696569182673,9494523.00910651,0.9299071034447026,0.91726398391517,7533535.7971646665,8730706.90743331,15826765512.851374,0.33054289817810056,6.6,mean,5,,,,,,,,5
auction,claritree,4,0.003,0.0001,3,5,quantile,0.0,0.911114679142696,9563445.329015488,0.9298757679149297,0.9173200743566868,7536907.975159419,8728301.707355335,16120197047.341583,0.33024911880493163,6.6,mean,5,,,,,,,,5
auction,claritree,4,0.003,0.001,3,5,quantile,0.0,0.9062946677950607,10109827.705051798,0.9244151470523165,0.9098871238921953,8124110.8597631585,9552304.251117308,18519823916.615776,0.33083224296569824,6.2,mean,5,,,,,,,,5
auction,claritree,4,0.003,0.01,3,5,quantile,0.0,0.8990007468274636,10899216.79155713,0.9121656675110217,0.9030095884646515,9443043.067004407,10289408.221318249,20130059834.097748,0.3296922206878662,8.0,mean,5,,,,,,,,5
auction,claritree,4,0.003,0.1,3,5,quantile,0.0,0.8939972753191036,11442102.273890952,0.9031836244513155,0.8939754863764531,10409841.959490618,11222832.166845059,21875873294.01759,0.3366203784942627,8.0,mean,5,,,,,,,,5
auction,claritree,4,0.005,1e-05,3,5,quantile,0.0,0.9128467957379145,9374842.705952674,0.9273911161418894,0.9180514213745731,7803681.163859123,8648194.017994678,18059933452.221867,0.3243714809417724,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.005,0.0001,3,5,quantile,0.0,0.9111862085599183,9566362.118968436,0.9273633014197402,0.9181026974907887,7806675.551066546,8646238.413200641,18329591778.19633,0.3255987167358398,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.005,0.001,3,5,quantile,0.0,0.9061134765425487,10130443.908149172,0.9249473474111838,0.9144300555772515,8066624.115870297,9071356.482241381,20640904361.83323,0.327066421508789,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.005,0.01,3,5,quantile,0.0,0.8990007468274636,10899216.79155713,0.9121656675110217,0.9030095884646515,9443043.067004407,10289408.221318249,22943391519.87033,0.32631177902221675,8.0,mean,5,,,,,,,,5
auction,claritree,4,0.005,0.1,3,5,quantile,0.0,0.8939950006597138,11442343.964409426,0.9031836244513155,0.8939754863764531,10409841.959490618,11222832.166845059,24689204979.79017,0.33088865280151364,8.0,mean,5,,,,,,,,5
auction,claritree,4,0.008,1e-05,3,5,quantile,0.0,0.9106440458677947,9615632.49130075,0.9273911161418894,0.9180514213745731,7803681.163859123,8648194.017994678,21224931598.716015,0.3098037719726562,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.008,0.0001,3,5,quantile,0.0,0.9088588327968644,9813533.414672036,0.9273633014197402,0.9181026974907887,7806675.551066546,8646238.413200641,21494589924.690483,0.30941610336303704,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.008,0.001,3,5,quantile,0.0,0.9075821676149218,9963631.333142793,0.9249473474111838,0.9144300555772515,8066624.115870297,9071356.482241381,23805902508.327385,0.31111698150634765,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.008,0.01,3,5,quantile,0.0,0.8923835671172358,11604249.076223494,0.9069225809003469,0.8963603455835127,10008100.426160797,10994719.946170624,26752991409.74098,0.3232133865356445,6.8,mean,5,,,,,,,,5
auction,claritree,4,0.008,0.1,3,5,quantile,0.0,0.8843760031329335,12457123.096104978,0.8905401824657553,0.8823000736741348,11777448.99477562,12449800.57169323,28753529163.135506,0.3270753860473633,6.2,mean,5,,,,,,,,5
auction,claritree,4,0.01,1e-05,3,5,quantile,0.0,0.9095815051003319,9730347.785820201,0.9273911161418894,0.9180514213745731,7803681.163859123,8648194.017994678,23334930363.045452,0.3003727436065674,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.01,0.0001,3,5,quantile,0.0,0.9090536893674136,9790602.04318512,0.9273633014197402,0.9181026974907887,7806675.551066546,8646238.413200641,23604588689.019917,0.3001236438751221,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.01,0.001,3,5,quantile,0.0,0.9088464054844494,9834847.094759414,0.9249473474111838,0.9144300555772515,8066624.115870297,9071356.482241381,25915901272.656822,0.30177769660949705,6.0,mean,5,,,,,,,,5
auction,claritree,4,0.01,0.01,3,5,quantile,0.0,0.8820753553602211,12688596.94450013,0.8837262406849936,0.8751354356664377,12488863.819153052,13314572.474314531,29031923038.82547,0.3144204139709472,4.6,mean,5,,,,,,,,5
auction,claritree,4,0.01,0.1,3,5,quantile,0.0,0.8701071548764396,13999507.781000603,0.8765114213164479,0.8676937501926186,13273877.513720844,14077958.166101897,30598975713.748787,0.3217193126678467,4.6,mean,5,,,,,,,,5
auction,claritree,4,0.03,1e-05,3,5,quantile,0.0,0.8672696697457651,14304577.123174924,0.8714185006350428,0.8669924684734731,13825609.252612848,14150259.449899489,38430214372.487465,0.22087121009826655,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.03,0.0001,3,5,quantile,0.0,0.8673151668413933,14299539.822266987,0.8714158877515571,0.8669998332892535,13825890.50641718,14150432.325701678,38506500233.54175,0.21905913352966305,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.03,0.001,3,5,quantile,0.0,0.867378784318746,14291150.019950837,0.871180004320753,0.8668538379507883,13851281.626097396,14175058.278854433,39230050261.657234,0.2192338943481445,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.03,0.01,3,5,quantile,0.0,0.8705476066112265,13942861.753711065,0.876443450718401,0.871214074002897,13286415.18976361,13719287.013917714,43164158015.0851,0.22090029716491694,4.0,mean,5,,,,,,,,5
auction,claritree,4,0.03,0.1,3,5,quantile,0.0,0.8676288704488722,14275548.385689896,0.8707526516987544,0.8661888115487972,13898201.071002062,14243829.757486647,44707542811.64854,0.2218633651733398,4.0,mean,5,,,,,,,,5
auction,claritree,4,0.05,1e-05,3,5,quantile,0.0,0.8674963498636652,14280615.803868756,0.8714185006350428,0.8669924684734731,13825609.252612848,14150259.449899489,48980208194.13463,0.21169862747192378,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.05,0.0001,3,5,quantile,0.0,0.8675062923283532,14279336.820508316,0.8714158877515571,0.8669998332892535,13825890.50641718,14150432.325701678,49056494055.18892,0.21191754341125488,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.05,0.001,3,5,quantile,0.0,0.867378784318746,14291150.019950837,0.871180004320753,0.8668538379507883,13851281.626097396,14175058.278854433,49780044083.3044,0.21316685676574704,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.05,0.01,3,5,quantile,0.0,0.8572332113703002,15373240.68785436,0.8606936860497767,0.8567782897839409,14980151.527239546,15306752.394266104,54524371037.61118,0.21669054031372065,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.05,0.1,3,5,quantile,0.0,0.8676288704488722,14275548.385689896,0.8707526516987544,0.8661888115487972,13898201.071002062,14243829.757486647,58774201240.51144,0.219658088684082,4.0,mean,5,,,,,,,,5
auction,claritree,4,0.08,1e-05,3,5,quantile,0.0,0.8674963498636652,14280615.803868756,0.8714185006350428,0.8669924684734731,13825609.252612848,14150259.449899489,64805198926.60539,0.19268417358398435,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.08,0.0001,3,5,quantile,0.0,0.8675062923283532,14279336.820508316,0.8714158877515571,0.8669998332892535,13825890.50641718,14150432.325701678,64881484787.65968,0.1938526153564453,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.08,0.001,3,5,quantile,0.0,0.867378784318746,14291150.019950837,0.871180004320753,0.8668538379507883,13851281.626097396,14175058.278854433,65605034815.77517,0.19711208343505854,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.08,0.01,3,5,quantile,0.0,0.8572332113703002,15373240.68785436,0.8606936860497767,0.8567782897839409,14980151.527239546,15306752.394266104,70349361770.08194,0.20074148178100581,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.08,0.1,3,5,quantile,0.0,0.8384042487095821,17375662.008820523,0.8470975221191408,0.8333136188298301,16408800.834690982,17960782.626444735,79585012371.11363,0.21401300430297848,3.6,mean,5,,,,,,,,5
auction,claritree,4,0.1,1e-05,3,5,quantile,0.0,0.8674963498636652,14280615.803868756,0.8714185006350428,0.8669924684734731,13825609.252612848,14150259.449899489,75355192748.25256,0.1718317031860351,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.1,0.0001,3,5,quantile,0.0,0.8675062923283532,14279336.820508316,0.8714158877515571,0.8669998332892535,13825890.50641718,14150432.325701678,75431478609.30685,0.17512850761413573,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.1,0.001,3,5,quantile,0.0,0.867378784318746,14291150.019950837,0.871180004320753,0.8668538379507883,13851281.626097396,14175058.278854433,76155028637.42233,0.1766050815582275,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.1,0.01,3,5,quantile,0.0,0.8572332113703002,15373240.68785436,0.8606936860497767,0.8567782897839409,14980151.527239546,15306752.394266104,80899355591.72911,0.19479413032531734,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.1,0.1,3,5,quantile,0.0,0.8050197473843876,20986692.484307077,0.8080640423775085,0.8046165341899829,20646296.779888667,20958466.19653369,90506850376.39194,0.20447912216186523,3.0,mean,5,,,,,,,,5
auction,claritree,4,0.0001,1e-05,3,5,quantile,0.0,0.011441583422207116,1060954.8944476768,0.0049959672539161525,0.020465622640972618,435629.01979312074,1559829.7922348154,736979692.3208867,0.013037070894098396,1.7320508075688772,std,5,,,,,,,,5
auction,claritree,4,0.0001,0.0001,3,5,quantile,0.0,0.009191265554146818,823951.9146990854,0.005018148186646027,0.0200220679780317,438331.48080540024,1524469.521784888,735950854.9465138,0.008791242839874657,1.6431676725154982,std,5,,,,,,,,5
auction,claritree,4,0.0001,0.001,3,5,quantile,0.0,0.009119006412221641,795699.3769640658,0.009561225060326022,0.017297120734815798,927960.5880708236,1075727.9875727193,688728246.9880929,0.019574382739973955,2.4899799195977463,std,5,,,,,,,,5
auction,claritree,4,0.0001,0.01,3,5,quantile,0.0,0.005625401742706239,517381.36028592533,0.004876750933037739,0.02342819980371971,417647.2574726864,1825528.2720886515,737638054.7828022,0.009948180678130348,1.4142135623730951,std,5,,,,,,,,5
auction,claritree,4,0.0001,0.1,3,5,quantile,0.0,0.005926288905166941,547660.6746797119,0.0033039577517472267,0.029059358340307026,202997.0175676054,2332977.458804234,345476226.60973096,0.004435952628318583,0.44721359549995804,std,5,,,,,,,,5
auction,claritree,4,0.0005,1e-05,3,5,quantile,0.0,0.0077576088210128185,647243.1900795394,0.005015404611911526,0.020079391797045917,437451.8795865657,1520538.871269928,765779819.1496397,0.015680046664957724,0.8944271909999159,std,5,,,,,,,,5
auction,claritree,4,0.0005,0.0001,3,5,quantile,0.0,0.00840566002971872,716383.2144706842,0.004803031988608356,0.02698113308680206,415806.0335533306,2099472.8418678762,769573692.9081088,0.018095613959856503,1.30384048104053,std,5,,,,,,,,5
auction,claritree,4,0.0005,0.001,3,5,quantile,0.0,0.007088507816626308,550575.5835072824,0.00782443754637096,0.019760191616314753,748261.4788174856,1491753.8298466874,670666472.2570632,0.018673548311294405,0.7071067811865476,std,5,,,,,,,,5
auction,claritree,4,0.0005,0.01,3,5,quantile,0.0,0.005645390211979389,517055.23544017866,0.004913207093178268,0.023390858430761483,416337.84636628453,1831764.1494202767,697648660.8679612,0.01293073334521593,0.44721359549995804,std,5,,,,,,,,5
auction,claritree,4,0.0005,0.1,3,5,quantile,0.0,0.005883160000960379,544812.9112496778,0.0032985425314740768,0.028994886063452064,200899.357957064,2319187.553964997,369756589.88506156,0.003346898561121699,0.547722557505166,std,5,,,,,,,,5
auction,claritree,4,0.001,1e-05,3,5,quantile,0.0,0.008041524666011001,702884.9466543299,0.004634708806813708,0.027610225876092853,406052.7029538198,2152305.954703362,776747648.4501187,0.002131711572676661,0.8944271909999159,std,5,,,,,,,,5
auction,claritree,4,0.001,0.0001,3,5,quantile,0.0,0.00943214411616541,830561.7883836594,0.004639633597068187,0.027202420498632005,406596.2947145521,2120523.2348063155,781308597.7143081,0.002501764093156923,0.8944271909999159,std,5,,,,,,,,5
auction,claritree,4,0.001,0.001,3,5,quantile,0.0,0.008242013922004745,665818.776466077,0.006673685012613166,0.020869162736616834,653861.6037181343,1488255.5707312475,671732271.5630357,0.015382655014034831,0.5477225575051662,std,5,,,,,,,,5
auction,claritree,4,0.001,0.01,3,5,quantile,0.0,0.005585241430922525,512901.53368588805,0.004953091790601937,0.023342623247590653,423019.65141402953,1820632.1396010844,725287383.8509597,0.003237383931496715,0.0,std,5,,,,,,,,5
auction,claritree,4,0.001,0.1,3,5,quantile,0.0,0.005751894698351675,528758.1035799673,0.0032985425314740768,0.028994886063452064,200899.357957064,2319187.553964997,409922880.25526845,0.006633777784872298,0.547722557505166,std,5,,,,,,,,5
auction,claritree,4,0.003,1e-05,3,5,quantile,0.0,0.008952912094860864,772064.4000368108,0.004905237748468009,0.027029254856254476,414181.4113089849,2106770.477163234,757566316.4981158,0.0021398968903407474,0.5477225575051662,std,5,,,,,,,,5
auction,claritree,4,0.003,0.0001,3,5,quantile,0.0,0.009188147138248141,806031.7332124738,0.004904720001238047,0.02652981444395693,414088.89219648065,2065291.151389988,755153774.7089632,0.00199516593511696,0.5477225575051662,std,5,,,,,,,,5
auction,claritree,4,0.003,0.001,3,5,quantile,0.0,0.008843935235464862,776377.9295540381,0.0067341844664993294,0.018950845100535497,646805.8985793301,1193586.850289442,702217159.1881062,0.002006624890372816,0.44721359549995787,std,5,,,,,,,,5
auction,claritree,4,0.003,0.01,3,5,quantile,0.0,0.005572338634777627,509117.58785612736,0.0049558723997377,0.023369797678287407,421045.03338184213,1811280.2857697485,700694980.7955297,0.0012884610490094014,0.0,std,5,,,,,,,,5
auction,claritree,4,0.003,0.1,3,5,quantile,0.0,0.005513386460059791,488613.92405322957,0.003959969279467524,0.028255358672834345,280038.75513907097,2230111.5962127144,421242611.8809263,0.005148862455972936,0.0,std,5,,,,,,,,5
auction,claritree,4,0.005,1e-05,3,5,quantile,0.0,0.008785560389524332,766984.2750429276,0.005922173251096107,0.027839333508055203,543496.0474125874,2224557.7335261675,834153522.0111196,0.002649605459103158,0.0,std,5,,,,,,,,5
auction,claritree,4,0.005,0.0001,3,5,quantile,0.0,0.010088900320213662,931944.3612808363,0.005920502605816491,0.027349886052590342,543271.9978041161,2184956.4784165034,819986886.3971872,0.0020172214295924953,0.0,std,5,,,,,,,,5
auction,claritree,4,0.005,0.001,3,5,quantile,0.0,0.008457952938160079,734076.563504466,0.0061925845006004145,0.022066494252136658,575214.9762760216,1694625.9004155553,702843387.4664725,0.002813354685102475,0.0,std,5,,,,,,,,5
auction,claritree,4,0.005,0.01,3,5,quantile,0.0,0.005572338634777627,509117.58785612736,0.0049558723997377,0.023369797678287407,421045.03338184213,1811280.2857697485,682849352.5161161,0.0012144584482378792,0.0,std,5,,,,,,,,5
auction,claritree,4,0.005,0.1,3,5,quantile,0.0,0.0055163745468124175,488966.80811547214,0.003959969279467524,0.028255358672834345,280038.75513907097,2230111.5962127144,403490327.6930713,0.0038269693430397545,0.0,std,5,,,,,,,,5
auction,claritree,4,0.008,1e-05,3,5,quantile,0.0,0.011673393189705509,1092122.7904223355,0.005922173251096107,0.027839333508055203,543496.0474125874,2224557.7335261675,806320318.6645052,0.0016815239779847968,0.0,std,5,,,,,,,,5
auction,claritree,4,0.008,0.0001,3,5,quantile,0.0,0.01311260387554774,1270105.8049204326,0.005920502605816491,0.027349886052590342,543271.9978041161,2184956.4784165034,793026615.7350056,0.0013233865216026198,0.0,std,5,,,,,,,,5
auction,claritree,4,0.008,0.001,3,5,quantile,0.0,0.008470883319701257,770148.1408263871,0.0061925845006004145,0.022066494252136658,575214.9762760216,1694625.9004155553,685129951.8360522,0.0005788270954923887,0.0,std,5,,,,,,,,5
auction,claritree,4,0.008,0.01,3,5,quantile,0.0,0.004154341974541452,225714.77820823187,0.00708388236857455,0.022365750091591773,707213.6897134132,1597771.432120343,654437666.7405849,0.00340172094223666,0.44721359549995787,std,5,,,,,,,,5
auction,claritree,4,0.008,0.1,3,5,quantile,0.0,0.009392220178356074,858753.4153923513,0.00827344583750957,0.030421249855716825,942349.8293932383,2389378.5084533184,698631807.2588869,0.004280084626556105,1.0954451150103321,std,5,,,,,,,,5
auction,claritree,4,0.01,1e-05,3,5,quantile,0.0,0.012737263257498492,1219195.3306385514,0.005922173251096107,0.027839333508055203,543496.0474125874,2224557.7335261675,790379246.0407248,0.00207764505689384,0.0,std,5,,,,,,,,5
auction,claritree,4,0.01,0.0001,3,5,quantile,0.0,0.013366208488184228,1290052.5927534325,0.005920502605816491,0.027349886052590342,543271.9978041161,2184956.4784165034,777744399.1913466,0.0014330624286571297,0.0,std,5,,,,,,,,5
auction,claritree,4,0.01,0.001,3,5,quantile,0.0,0.007859651736812866,719238.2391229338,0.0061925845006004145,0.022066494252136658,575214.9762760216,1694625.9004155553,676756374.8573866,0.0007233014109691337,0.0,std,5,,,,,,,,5
